sample,ZP3_log2_TPM
GTEX-OXRK-0826-SM-2HMK7,2.3193
GTEX-Y8DK-0011-R1A-SM-4RGLO,-0.013
GTEX-NL3G-0226-SM-4RGLU,0.2277
GTEX-QDVJ-1226-SM-48U1V,1.4441
GTEX-RU72-0626-SM-46MUI,1.177
GTEX-14BMU-1326-SM-5RQIH,-1.1172
GTEX-T6MN-0726-SM-32PML,2.7679
GTEX-13VXT-1126-SM-5LU3A,-0.1187
GTEX-ZY6K-1726-SM-5GZX8,2.0218
GTEX-131YS-0011-R11b-SM-5EGLM,1.125
GTEX-X4XX-3026-SM-3NMB2,0.3231
GTEX-111CU-1926-SM-5GZYZ,0.7999
GTEX-11GSP-1126-SM-5A5LM,0.7579
GTEX-RWS6-0008-SM-47JYV,-0.5973
GTEX-U3ZM-1626-SM-4DXSK,5.4347
GTEX-11ONC-3026-SM-5985W,0.5763
GTEX-14A5H-0226-SM-5S2VK,1.5758
GTEX-REY6-1726-SM-48FDL,1.9034
GTEX-UPK5-0726-SM-4IHL7,-1.5105
GTEX-ZAJG-0526-SM-5S2MT,-9.9658
GTEX-12WSJ-1426-SM-5GCON,1.3454
GTEX-T6MO-0526-SM-4DM6R,1.412
GTEX-Y3I4-0826-SM-4TT2A,1.8604
GTEX-11DXX-0126-SM-5EGH7,1.7532
GTEX-13CF3-2326-SM-5IFGL,3.6463
GTEX-X4EO-2726-SM-4E3HS,1.4065
GTEX-X261-1726-SM-4PQYT,1.5216
GTEX-146FR-2426-SM-5NQAU,1.6695
GTEX-11UD1-0126-SM-5PNYG,3.1765
GTEX-12WSK-1526-SM-5CVNO,1.0983
GTEX-O5YT-2126-SM-3MJGD,1.8282
GTEX-13NZA-0011-R9b-SM-5MR5I,2.93
GTEX-11P81-0006-SM-5NQ7A,-0.6643
GTEX-P44H-0326-SM-2XCES,1.2815
GTEX-SIU8-0926-SM-2XCDO,3.7507
GTEX-ZVZQ-0011-R3a-SM-57WC7,1.5064
GTEX-12696-0005-SM-5LZYS,0.3907
GTEX-QDVJ-2026-SM-2S1PD,0.9038
GTEX-14BIN-0011-R9a-SM-5SI76,-0.2845
GTEX-QEG5-1426-SM-447AS,2.5634
GTEX-13RTJ-2526-SM-5S2Q3,1.0503
GTEX-Q734-0526-SM-2I3EH,1.2147
GTEX-Y8DK-0426-SM-4TT3Q,2.0569
GTEX-QLQW-0626-SM-447A6,0.2522
GTEX-XYKS-0008-SM-4BRW6,1.1382
GTEX-144GL-0726-SM-5LU4P,1.7995
GTEX-XGQ4-1626-SM-4AT6J,0.2029
GTEX-145ME-1826-SM-5SI9G,2.3423
GTEX-139T6-0426-SM-5IJEM,1.5902
GTEX-ZT9W-0003-SM-4YCE6,0.7579
GTEX-XQ8I-2126-SM-4BOOM,0.7832
GTEX-W5X1-1126-SM-5CHTH,-9.9658
GTEX-Y5LM-0326-SM-4VBRN,1.9712
GTEX-139TT-0011-R7b-SM-5J2MN,2.2753
GTEX-14BMU-2126-SM-5S2TS,-0.7108
GTEX-14BMU-1226-SM-5S2OR,1.736
GTEX-WZTO-0326-SM-4PQYZ,5.5647
GTEX-WH7G-0726-SM-5EGIX,0.605
GTEX-TMMY-0926-SM-4TT1Z,-0.2845
GTEX-11OF3-0011-R11a-SM-57WCR,0.7832
GTEX-11OF3-1326-SM-5N9FJ,0.3685
GTEX-SE5C-1326-SM-4BRUH,0.3573
GTEX-11I78-0126-SM-5HL6F,2.0979
GTEX-11P81-2326-SM-59875,2.2543
GTEX-ZQUD-0005-SM-4YCE5,-1.8314
GTEX-1314G-1626-SM-5EQ67,0.434
GTEX-PX3G-0008-SM-48U2L,0.0014
GTEX-YF7O-0726-SM-4W213,1.7141
GTEX-132AR-1026-SM-5PNVL,2.2783
GTEX-Y9LG-0726-SM-4VDS3,0.605
GTEX-145MF-2726-SM-5O995,0.8568
GTEX-WL46-2026-SM-3LK7U,-0.2328
GTEX-T6MO-2026-SM-33HB4,0.6517
GTEX-11EQ9-0426-SM-5A5JY,1.5165
GTEX-U8XE-1126-SM-3DB8W,-0.4719
GTEX-11O72-0526-SM-5Q5AO,2.2299
GTEX-13G51-0011-R11b-SM-5J2NE,1.3567
GTEX-X4EP-1026-SM-4QAS5,1.7097
GTEX-ZXG5-0426-SM-5GICT,1.692
GTEX-11OF3-0726-SM-5BC4Z,-2.5479
GTEX-13O3Q-0011-R5b-SM-5P9H4,2.036
GTEX-X4XY-0011-R10B-SM-46MWS,-1.0559
GTEX-1313W-3126-SM-5LZUI,0.7407
GTEX-13FXS-0011-R11a-SM-5L3DM,0.6608
GTEX-WEY5-2026-SM-5SI8D,-1.5105
GTEX-13FHO-0011-R5b-SM-5LZZ3,2.5213
GTEX-Y8E4-1926-SM-4VBPW,3.8847
GTEX-11EQ9-0926-SM-5HL6I,-9.9658
GTEX-WH7G-0726-SM-3NMBM,1.412
GTEX-11TT1-1726-SM-5EQLJ,-1.8314
GTEX-147JS-1126-SM-5RQIW,-1.8836
GTEX-YEC3-0926-SM-5Q5AC,0.9716
GTEX-12ZZX-1726-SM-5BC63,2.6464
GTEX-11I78-1726-SM-5A5M3,0.0014
GTEX-U412-0226-SM-3NMC8,2.3816
GTEX-11ZUS-0926-SM-5FQSY,1.6695
GTEX-WY7C-1626-SM-4ONC8,0.9568
GTEX-1445S-0011-R7b-SM-5PNUG,1.3051
GTEX-XLM4-0726-SM-4AT64,3.7825
GTEX-SSA3-0326-SM-47JWY,1.0079
GTEX-S4Q7-0326-SM-3K2B1,1.0983
GTEX-WHSB-1326-SM-3LK6W,1.9638
GTEX-139YR-0226-SM-5IFEM,-0.1993
GTEX-RU72-0011-R6A-SM-2TF71,1.9034
GTEX-NFK9-0426-SM-2YUNK,3.1442
GTEX-UTHO-0011-R10A-SM-3GIJQ,1.6093
GTEX-VJYA-2026-SM-4KL1K,1.4808
GTEX-WOFM-0001-SM-4OOT2,1.4494
GTEX-U8XE-2126-SM-5CHRC,-9.9658
GTEX-1399U-1326-SM-5IJET,0.6969
GTEX-13OW7-3126-SM-5L3HB,1.5661
GTEX-11ZTS-1326-SM-5EQMA,0.6332
GTEX-NPJ7-2926-SM-3MJGQ,2.0289
GTEX-WY7C-2626-SM-3NB2P,1.8242
GTEX-ZTX8-1026-SM-5EGHD,1.9749
GTEX-QEL4-0926-SM-3GAD1,0.4233
GTEX-139TS-0126-SM-5K7XJ,0.044
GTEX-145MH-1026-SM-5Q5CI,1.1316
GTEX-13O3O-0726-SM-5J1N7,0.8647
GTEX-NFK9-1226-SM-3LK79,2.5087
GTEX-14A5H-0426-SM-5QGQF,2.7993
GTEX-WH7G-0526-SM-3NMBI,1.6281
GTEX-XXEK-2226-SM-4BRUM,2.4332
GTEX-13OVI-1226-SM-5J2ME,2.2813
GTEX-RUSQ-0526-SM-2TF72,2.3394
GTEX-T5JW-1426-SM-4DM5Q,0.1648
GTEX-12WSC-0005-SM-5MR3H,1.0293
GTEX-NPJ8-1226-SM-3MJHM,2.1574
GTEX-13G51-0426-SM-5K7Z5,0.2029
GTEX-ZYT6-2126-SM-5GZZ4,0.5763
GTEX-117YW-0826-SM-5H11O,0.8726
GTEX-ZAB5-1826-SM-5HL7C,1.4704
GTEX-ZV6S-2126-SM-4YCEM,-0.1993
GTEX-ZF2S-1726-SM-57WFT,0.3573
GTEX-ZVZQ-1526-SM-5N9G6,-0.3383
GTEX-11ZTT-2426-SM-5EQLS,0.4761
GTEX-1399U-0526-SM-5K7YM,-1.0862
GTEX-X15G-0526-SM-3NMB7,3.4739
GTEX-S7SF-0626-SM-4AD4V,1.8323
GTEX-S341-1326-SM-4AD72,3.0842
GTEX-13OW8-1526-SM-5K7V2,1.3511
GTEX-11ZTS-0126-SM-5EQ6M,1.7786
GTEX-12ZZW-1726-SM-5DUVD,3.2811
GTEX-ZF3C-1126-SM-57WEG,0.9115
GTEX-ZVT2-1226-SM-5GU5H,0.8805
GTEX-T6MN-2026-SM-4DM7L,4.2404
GTEX-T5JW-0126-SM-4DM6K,1.0079
GTEX-QLQ7-1926-SM-2S1R6,-0.1828
GTEX-Q2AH-0926-SM-48TZK,1.4704
GTEX-145MH-0011-R8a-SM-5PNUL,0.6517
GTEX-13113-1426-SM-5EGHU,1.2271
GTEX-ZPU1-1926-SM-57WDT,1.5013
GTEX-145LS-0526-SM-5LU8Y,-0.4131
GTEX-12WSJ-0326-SM-5GCMT,1.1577
GTEX-SE5C-0426-SM-4BRUI,-0.5332
GTEX-R55G-0326-SM-48FDM,2.4727
GTEX-S341-1426-SM-4AD6U,2.6464
GTEX-WHSE-0826-SM-4SOJU,-3.3076
GTEX-NPJ8-0011-R4a-SM-2HML3,-0.4921
GTEX-ZYFG-1626-SM-5GZYY,0.1388
GTEX-12C56-1726-SM-5EQ61,2.1988
GTEX-ZYY3-3126-SM-5SI9L,-0.7588
GTEX-139UW-0326-SM-5J1ML,1.9149
GTEX-ZT9W-2726-SM-57WG8,1.4174
GTEX-WWYW-0005-SM-3NB3K,0.1776
GTEX-WYJK-1126-SM-3NM9Z,-0.1345
GTEX-XAJ8-0006-SM-46MVM,2.7379
GTEX-UJMC-1826-SM-3GADT,-2.2447
GTEX-14AS3-2226-SM-5S2OX,1.8036
GTEX-13OVL-3226-SM-5L3H8,2.9052
GTEX-V1D1-0008-SM-4JBIJ,0.3907
GTEX-11XUK-0005-SM-5LU9F,1.8323
GTEX-XBEW-0626-SM-4QASP,2.8994
GTEX-139T8-0726-SM-5L3D2,2.0254
GTEX-ZLV1-0126-SM-4WWBZ,2.362
GTEX-13O3O-0326-SM-5K7W2,1.2815
GTEX-T5JC-1526-SM-4DM68,-0.3566
GTEX-XBED-0826-SM-47JYC,0.044
GTEX-XMD2-0326-SM-4YCD6,2.3135
GTEX-11ONC-0526-SM-5BC57,0.5069
GTEX-QV44-0008-SM-447AX,0.5069
GTEX-139TT-0011-R11b-SM-5LZV1,1.5758
GTEX-ZDTS-1326-SM-4WKGX,-3.3076
GTEX-13FLV-1426-SM-5J1N4,-0.8339
GTEX-11EMC-0926-SM-59863,0.7916
GTEX-14ICL-0926-SM-5S2TU,0.3796
GTEX-147F3-0226-SM-5NQBV,2.667
GTEX-PVOW-0426-SM-2XCF8,-0.8084
GTEX-OXRK-0126-SM-3NB1E,3.5424
GTEX-ZTX8-1826-SM-5N9E5,0.6517
GTEX-145ME-1126-SM-5SIAT,0.7407
GTEX-ZF29-2126-SM-4WWB8,1.884
GTEX-ZF28-0726-SM-4WKFU,3.8798
GTEX-14A6H-0126-SM-5QGPK,1.6234
GTEX-12C56-0426-SM-5FQU1,-0.0725
GTEX-Y3I4-0126-SM-4TT26,1.9712
GTEX-117YX-1626-SM-5GZZG,1.6558
GTEX-SN8G-0926-SM-4DM5I,-0.6643
GTEX-XMD2-0008-SM-4WWE7,1.6875
GTEX-111YS-1626-SM-5GZZ9,0.8647
GTEX-ZYFC-0426-SM-5GICQ,2.7487
GTEX-WFG8-1326-SM-4LVN3,1.3735
GTEX-1399U-0926-SM-5IFHA,1.2992
GTEX-11NV4-0526-SM-5N9BF,1.2394
GTEX-145LU-0011-R11b-SM-5P9JX,0.5763
GTEX-139TU-1226-SM-5J2NL,2.2663
GTEX-XGQ4-2326-SM-4AT53,-2.3147
GTEX-RWSA-0126-SM-2XCBB,1.7489
GTEX-14C39-1626-SM-5S2P4,0.24
GTEX-RM2N-0926-SM-48FD1,1.674
GTEX-ZV6S-0826-SM-5NQ6Z,1.736
GTEX-13N11-1126-SM-5KM41,1.4335
GTEX-R53T-1126-SM-48FD4,2.4727
GTEX-117YX-0826-SM-5H11J,-0.0574
GTEX-RM2N-1726-SM-2TF55,0.8726
GTEX-YEC3-0426-SM-4YCEP,-0.4521
GTEX-S4P3-0008-SM-3NM8R,2.5462
GTEX-OHPN-0005-SM-2YUML,0.5666
GTEX-WRHK-0226-SM-4MVOH,0.7579
GTEX-OHPK-2626-SM-2HMK9,0.7058
GTEX-Y5LM-1726-SM-4VDSX,2.6278
GTEX-13OW7-2926-SM-5MR3Z,1.5064
GTEX-R55G-1626-SM-48FF4,4.0722
GTEX-12WSA-2926-SM-5EQ4D,-0.9971
GTEX-11DXZ-1726-SM-5H12M,0.6699
GTEX-OHPJ-0626-SM-2YUMY,-0.1345
GTEX-Y111-0226-SM-4SOIW,-0.6873
GTEX-111YS-0926-SM-5EGGI,1.6649
GTEX-13FHP-0826-SM-5K7V5,-0.2328
GTEX-X5EB-2026-SM-4E3KA,1.1641
GTEX-WXYG-1426-SM-4ONCK,2.4571
GTEX-12WSK-0826-SM-5CVNP,1.4228
GTEX-11GSP-0226-SM-5A5KV,1.7403
GTEX-ZUA1-0426-SM-5NQAF,0.7999
GTEX-OXRO-1926-SM-2S1O3,3.0056
GTEX-131YS-2426-SM-5J2OD,2.118
GTEX-POYW-1326-SM-48TCG,3.5559
GTEX-Y5V5-0926-SM-4VBPZ,-1.685
GTEX-148VI-1726-SM-5S2W9,-0.2328
GTEX-11LCK-0226-SM-5A5M6,3.4371
GTEX-WEY5-0001-SM-3P61Z,-0.8599
GTEX-ZXES-0008-SM-57WCX,2.676
GTEX-SJXC-0008-SM-4DM7G,3.0978
GTEX-12WSG-1426-SM-5FQUK,0.9862
GTEX-XV7Q-2626-SM-4BRVA,1.4011
GTEX-XUJ4-0926-SM-4BOPA,1.1897
GTEX-13FLV-2326-SM-5K7UK,0.6425
GTEX-12WSD-0011-R4b-SM-5LZUA,-0.3022
GTEX-12WSD-2326-SM-59HKQ,-2.2447
GTEX-13S7M-0011-R9a-SM-5O9DW,-0.6873
GTEX-XUZC-1726-SM-4BRWS,3.906
GTEX-XYKS-1326-SM-4BRUN,2.5288
GTEX-13W3W-1726-SM-5LU4A,3.5486
GTEX-14ASI-0011-R6a-SM-5S2UZ,1.8323
GTEX-13OW8-1426-SM-5IJDT,-1.9379
GTEX-X4EO-2426-SM-4QASD,1.8564
GTEX-13OVL-0011-R5b-SM-5L3FU,2.7314
GTEX-PWCY-2026-SM-2S1NF,-9.9658
GTEX-ZLFU-1826-SM-4WWBV,1.8604
GTEX-12WSK-1926-SM-5LZVK,1.7053
GTEX-SNMC-0526-SM-4DM69,2.6208
GTEX-13FHP-3126-SM-5KLYX,1.177
GTEX-YFC4-0226-SM-57WD2,-0.0877
GTEX-12WSL-2026-SM-5GCML,0.8246
GTEX-1313W-0011-R7b-SM-5DUWL,1.2455
GTEX-T5JC-1826-SM-4DM6E,1.7053
GTEX-YF7O-0826-SM-4W21F,1.1117
GTEX-144GL-0011-R6a-SM-5P9HW,2.6464
GTEX-OHPL-0626-SM-3MJGJ,2.4597
GTEX-OXRP-2326-SM-2S1NL,1.692
GTEX-11OF3-2626-SM-5GU7F,2.6161
GTEX-YF7O-1526-SM-5IFI6,1.5758
GTEX-11DXZ-1826-SM-5H12Y,-0.1828
GTEX-PX3G-0526-SM-2I3EM,1.1512
GTEX-1313W-1426-SM-5KLZU,-0.1993
GTEX-ZAB4-1526-SM-5CVN7,0.8726
GTEX-PWN1-2526-SM-48TDS,2.043
GTEX-WHSB-0326-SM-5FQSD,-1.1488
GTEX-ZAB5-0426-SM-5CVMI,-1.5522
GTEX-R55F-1326-SM-2TF5F,0.8408
GTEX-ZP4G-0008-SM-4E3I4,1.7744
GTEX-13RTK-0426-SM-5RQHT,0.044
GTEX-1477Z-0011-R3b-SM-5PNX9,-1.6394
GTEX-12ZZX-1026-SM-5LZUW,2.6067
GTEX-13X6I-0011-R8a-SM-5PNZF,1.1447
GTEX-ZYFG-0326-SM-5E45Z,1.196
GTEX-12C56-1926-SM-5FQUG,-2.1779
GTEX-XYKS-0826-SM-4BRVF,1.2271
GTEX-12WSK-1026-SM-5CVNR,0.0014
GTEX-QCQG-0726-SM-48U1Z,0.346
GTEX-WEY5-2226-SM-3GILQ,0.8961
GTEX-11ZVC-0526-SM-5N9G1,-0.6193
GTEX-XYKS-0526-SM-4BRW2,1.884
GTEX-ZF3C-1626-SM-4WWB4,2.872
GTEX-WH7G-0726-SM-5EQ6C,1.2516
GTEX-YEC3-0726-SM-4YCD1,-0.8339
GTEX-131XE-0326-SM-5LZVO,0.9343
GTEX-ZF2S-0006-SM-4WKHF,-1.4305
GTEX-ZEX8-0526-SM-4WKH5,1.105
GTEX-117YX-0226-SM-5EGH6,0.605
GTEX-X15G-0726-SM-4PQZ5,2.7117
GTEX-146FH-2626-SM-5Q5E1,2.6715
GTEX-14E6C-1026-SM-5SI6P,0.4761
GTEX-ZDTS-0526-SM-4WKH9,-3.0469
GTEX-144GN-0826-SM-5LU5G,1.3679
GTEX-13IVO-0626-SM-5LZYJ,0.1776
GTEX-OIZH-1826-SM-2YUNP,0.4761
GTEX-12ZZX-2826-SM-5BC6K,2.2237
GTEX-12WSK-1126-SM-5LZV8,2.1411
GTEX-1497J-0726-SM-5Q5D1,-1.685
GTEX-PVOW-0008-SM-48TE8,-0.1345
GTEX-11NUK-0005-SM-5MR5F,-1.3921
GTEX-111CU-0926-SM-5EGIK,-0.7588
GTEX-1128S-0326-SM-5GZZF,-2.0529
GTEX-1192W-2326-SM-5N9BS,1.334
GTEX-11WQK-2926-SM-5EQKT,-0.1187
GTEX-ZDTT-0226-SM-4WKHM,-0.0425
GTEX-UPJH-0826-SM-4WKFD,0.7058
GTEX-11WQC-2826-SM-5GU7A,1.9149
GTEX-132QS-0826-SM-5K7WV,-0.2845
GTEX-ZDYS-0126-SM-5HL6X,0.6239
GTEX-11ZUS-0226-SM-5FQT8,-1.2828
GTEX-11TTK-0426-SM-5EQLT,1.5465
GTEX-QDT8-1326-SM-48TYY,1.0915
GTEX-14BMU-1926-SM-5S2QC,1.2636
GTEX-ZAB4-3126-SM-57WCJ,1.0847
GTEX-OHPM-1026-SM-3LK74,2.9052
GTEX-131YS-0426-SM-5EQ4J,-0.3383
GTEX-S4Z8-2126-SM-4AD5H,1.1641
GTEX-11EM3-0226-SM-5985Y,-2.3147
GTEX-13OVI-0726-SM-5L3DD,1.8323
GTEX-13VXU-0126-SM-5SI9F,2.4492
GTEX-WY7C-1726-SM-4ONCC,0.3907
GTEX-12WSB-0226-SM-5GCOR,3.9487
GTEX-13G51-0826-SM-5K7VB,0.099
GTEX-QEG5-0626-SM-2S1PP,0.7916
GTEX-145MN-0126-SM-5RQHY,0.5763
GTEX-145MF-1026-SM-5Q5EQ,1.0983
GTEX-RU1J-0826-SM-46MUU,3.7877
GTEX-13X6J-0011-R5b-SM-5PNWT,1.334
GTEX-NPJ8-0011-R1a-SM-5SI8B,-0.0574
GTEX-ZUA1-0826-SM-4YCDL,-0.5543
GTEX-YJ89-0008-SM-4RGM4,0.3346
GTEX-13CZU-0005-SM-5LU8K,1.7489
GTEX-T6MO-0626-SM-4DM6P,-1.4699
GTEX-PLZ4-0006-SM-2S1NY,0.0718
GTEX-XYKS-2426-SM-4AT43,0.2277
GTEX-Q734-1126-SM-48TZY,2.1313
GTEX-XLM4-0011-R8A-SM-4AT44,3.6994
GTEX-RVPU-1526-SM-47JXQ,0.2277
GTEX-ZYWO-0126-SM-5GZWQ,2.5731
GTEX-PW2O-0826-SM-48TC5,1.6374
GTEX-X3Y1-2026-SM-3P5YM,2.5036
GTEX-TMMY-0005-SM-33HBN,-1.1488
GTEX-131XF-0126-SM-5DUVF,2.9893
GTEX-Y5LM-0226-SM-4VBRM,1.0847
GTEX-139UW-0011-R9b-SM-5LZYT,0.5069
GTEX-117YX-1226-SM-5H11S,0.7407
GTEX-ZVTK-0626-SM-5GU6Y,-0.2328
GTEX-13RTJ-0011-R1a-SM-5O9D9,-0.2498
GTEX-111VG-0326-SM-5GZX7,2.1378
GTEX-QDVJ-1326-SM-48U1X,1.1184
GTEX-TMKS-0126-SM-3DB7S,3.1523
GTEX-12WSA-0226-SM-5BC5V,3.0825
GTEX-T6MN-1126-SM-4DM71,2.409
GTEX-WRHU-1326-SM-4E3K7,0.1124
GTEX-14A6H-2626-SM-5NQBO,2.3788
GTEX-S95S-1026-SM-4B64M,0.4865
GTEX-145MN-1026-SM-5NQ9G,1.5998
GTEX-148VJ-0426-SM-5S2V8,-0.2159
GTEX-11WQK-3226-SM-5EGI3,1.2023
GTEX-YEC4-0726-SM-5CVLV,-1.3183
GTEX-ZUA1-0011-R5b-SM-51MTG,2.8137
GTEX-13FHO-0526-SM-5K7VS,0.8883
GTEX-ZT9W-1226-SM-57WE4,0.5763
GTEX-139TS-0005-SM-5NQC1,-1.5105
GTEX-WZTO-0001-SM-4PQZY,2.2723
GTEX-X15G-0826-SM-4PQZD,3.0995
GTEX-13N1W-1926-SM-5IJCH,0.4016
GTEX-1269C-0926-SM-5FQSR,-0.4131
GTEX-145MG-0826-SM-5Q5C2,0.7748
GTEX-144GM-0826-SM-5O98R,0.5666
GTEX-11LCK-0926-SM-5A5KA,3.453
GTEX-11GSO-2826-SM-5HL6Q,1.9073
GTEX-SNOS-0003-SM-3NMAO,1.0711
GTEX-145LT-0926-SM-5LU9C,2.1988
GTEX-11ZUS-2926-SM-5FQSL,0.9568
GTEX-1313W-2826-SM-5P9G1,2.4701
GTEX-RTLS-1326-SM-46MUN,-2.0529
GTEX-S33H-0008-SM-4AD6C,-0.5332
GTEX-13O3Q-0626-SM-5IJG1,1.2576
GTEX-117YW-2626-SM-5GZZH,1.6045
GTEX-11EQ9-1926-SM-5PNVV,0.1519
GTEX-11EI6-0426-SM-5EQ43,1.642
GTEX-117XS-3026-SM-5N9CA,0.0718
GTEX-13NYS-0011-R5a-SM-5MR4D,2.5213
GTEX-14E6C-0926-SM-5S2V9,1.4335
GTEX-11TTK-2726-SM-5GU58,3.0619
GTEX-ZVZP-0004-SM-51MS8,2.8681
GTEX-13OVJ-2726-SM-5IJG6,0.9268
GTEX-Z93S-0011-R5b-SM-4RGNI,2.3193
GTEX-ZDTS-0006-SM-4WAYZ,1.5316
GTEX-OHPM-0008-SM-4E3IP,3.0654
GTEX-QDT8-3026-SM-32PKB,1.934
GTEX-WWYW-0426-SM-3NB31,0.9268
GTEX-ZT9W-2226-SM-57WFU,2.7183
GTEX-Q2AH-1926-SM-2S1PN,0.5763
GTEX-NPJ8-0011-R3a-SM-2HMIW,1.0779
GTEX-13IVO-0226-SM-5LZXU,0.1648
GTEX-YB5E-1526-SM-5IFIE,0.4125
GTEX-ZT9W-2026-SM-51MRA,1.6234
GTEX-WFJO-2026-SM-4LVM3,0.8726
GTEX-13OVH-0011-R4a-SM-5KM3W,0.1257
GTEX-QV44-0426-SM-4R1KF,1.5165
GTEX-XMK1-2026-SM-4B65K,1.3735
GTEX-UPK5-1526-SM-4JBJA,0.2154
GTEX-131YS-1226-SM-5K7VE,0.6608
GTEX-OOBJ-1826-SM-3NB1C,1.1897
GTEX-11ONC-2926-SM-5P9JM,0.434
GTEX-13VXU-0626-SM-5L3F9,2.5536
GTEX-1399R-1226-SM-5P9GF,-1.5951
GTEX-13O61-1226-SM-5KM21,-1.6394
GTEX-WWYW-0011-R7A-SM-3NB3H,1.7617
GTEX-RNOR-2226-SM-2TF5O,0.9789
GTEX-PSDG-1326-SM-48TD2,2.081
GTEX-OIZH-1426-SM-3NB1O,0.2277
GTEX-WHSE-0011-R3A-SM-3P5ZM,-0.9686
GTEX-P4QT-1626-SM-2S1NP,-9.9658
GTEX-13OVL-0426-SM-5IFG6,5.5192
GTEX-131XG-0926-SM-5LZW5,-0.2159
GTEX-14E6C-0126-SM-5RQIP,1.6327
GTEX-SNMC-0926-SM-4DM5U,3.4344
GTEX-ZV6S-1826-SM-5NQ8D,1.2875
GTEX-131XH-0011-R6a-SM-5KM2G,2.8916
GTEX-145LT-1226-SM-5Q5BZ,1.5661
GTEX-UPK5-2326-SM-3P5Z8,1.3454
GTEX-12WS9-0011-R10a-SM-57WBV,0.9419
GTEX-XBED-1926-SM-47JYP,2.081
GTEX-SIU8-0326-SM-2XCDR,4.0977
GTEX-ZVT3-0126-SM-5GU6I,1.3956
GTEX-QXCU-0006-SM-2TC5K,-0.4131
GTEX-131YS-0011-R10b-SM-5EQ5N,0.3231
GTEX-QDVN-0726-SM-4B64L,1.5115
GTEX-ZF2S-3026-SM-4WWCH,-0.394
GTEX-WL46-0526-SM-3LK7W,0.1903
GTEX-V955-2026-SM-3GAFA,0.346
GTEX-XV7Q-2126-SM-4BRVX,2.7993
GTEX-ZE7O-0126-SM-57WC1,2.0183
GTEX-13PVQ-1526-SM-5IFEQ,-1.8836
GTEX-R53T-1026-SM-48FCO,1.7575
GTEX-ZYT6-1626-SM-5E45R,-1.9379
GTEX-1122O-0326-SM-5H124,0.537
GTEX-ZXG5-1626-SM-59HJK,1.4494
GTEX-13VXU-0011-R3b-SM-5O9CU,0.688
GTEX-11I78-2226-SM-5PNYA,0.8805
GTEX-11ZUS-0526-SM-59884,1.9188
GTEX-11P81-1426-SM-5P9JN,1.1184
GTEX-WEY5-1426-SM-4LMJ3,-0.9971
GTEX-W5WG-2426-SM-4LMI6,0.9862
GTEX-Y3IK-2826-SM-4WWDW,2.6185
GTEX-11ZTT-1726-SM-5EQL4,0.9038
GTEX-XBEC-1026-SM-4QASM,-0.1828
GTEX-11EQ9-0008-SM-5Q5DK,1.3167
GTEX-139YR-0526-SM-5L3DG,-4.035
GTEX-111YS-0006-SM-5NQBE,0.7664
GTEX-TML8-0926-SM-4DXSJ,2.3732
GTEX-ZQG8-0008-SM-4YCE7,1.3397
GTEX-12ZZX-1226-SM-5EGHS,2.1147
GTEX-Q2AH-0326-SM-48U1K,0.4125
GTEX-Y3IK-1126-SM-51MSV,2.826
GTEX-11NUK-2626-SM-5A5MB,1.787
GTEX-OHPM-2626-SM-5SI7I,4.0028
GTEX-ZP4G-2326-SM-57WEM,-0.8084
GTEX-1445S-0626-SM-5LU3C,0.3573
GTEX-RU72-0326-SM-2TF5T,-3.3076
GTEX-ZYWO-0226-SM-5GZX3,2.3592
GTEX-ZAB5-0926-SM-5CVMV,1.8282
GTEX-14753-0926-SM-5Q5BI,0.0854
GTEX-12BJ1-0006-SM-5SIB5,-0.2328
GTEX-14ABY-0726-SM-5Q5DF,2.2175
GTEX-POMQ-2326-SM-5S2VS,1.1577
GTEX-13OVJ-1826-SM-5KM2D,-0.1187
GTEX-PLZ5-0006-SM-2S1NZ,1.9638
GTEX-RU1J-1326-SM-46MUL,2.108
GTEX-OXRO-0011-R9A-SM-5S2W3,1.9675
GTEX-13111-1526-SM-5EGJX,3.4596
GTEX-P4PP-3026-SM-3P61O,0.8488
GTEX-13X6J-0011-R3b-SM-5P9K5,-0.6193
GTEX-PLZ4-1626-SM-3P618,2.8158
GTEX-WHSB-0626-SM-4M1XP,1.3167
GTEX-OIZI-1026-SM-3NB1K,0.9862
GTEX-PWN1-2626-SM-2I3FH,0.537
GTEX-147F4-0006-SM-5O99T,-1.9942
GTEX-13RTK-0326-SM-5RQHS,1.2271
GTEX-1399U-1026-SM-5J1OC,2.1444
GTEX-YJ8O-0226-SM-5S2NL,2.1345
GTEX-Y3I4-0726-SM-4TT7M,1.4808
GTEX-13O1R-0726-SM-5IJEI,2.2872
GTEX-RWSA-1726-SM-47JX7,1.9895
GTEX-Q2AG-0626-SM-2S1PV,1.9712
GTEX-11O72-2326-SM-5BC7H,1.1833
GTEX-ZG7Y-0926-SM-5EQ6O,-0.6416
GTEX-11ONC-0011-R8b-SM-5NQ87,0.8568
GTEX-12126-0011-R11a-SM-5BC6X,2.561
GTEX-WOFM-0126-SM-3MJFE,1.5563
GTEX-13X6K-0526-SM-5LU51,2.9729
GTEX-X261-3226-SM-3NMC3,4.1103
GTEX-TMZS-0126-SM-3DB9Q,2.296
GTEX-RU72-0011-R7A-SM-2TF5U,-1.3921
GTEX-ZV7C-2026-SM-5NQ8F,1.949
GTEX-131YS-0326-SM-5PNYW,2.2082
