Cancer,Transcript,Tx_Label,Feature,Rho,P_value,N,FDR
PCPG,ENST00000336517.8,FL canonical (9-exon),Cytolytic_activity,0.1207,0.1095990101944625,177,0.1095990101944625
PCPG,ENST00000336517.8,FL canonical (9-exon),Treg,0.2583,0.0005187276581832094,177,0.000605182267880411
PCPG,ENST00000336517.8,FL canonical (9-exon),IFN_gamma,0.3135,2.148056619041482e-05,177,3.0072792666580742e-05
PCPG,ENST00000336517.8,FL canonical (9-exon),Checkpoint,0.3573,1.0477312663926214e-06,177,2.44470628824945e-06
PCPG,ENST00000336517.8,FL canonical (9-exon),Myeloid,0.4121,1.2039165939761504e-08,177,8.427416157833053e-08
PCPG,ENST00000466960.5,Retained-intron,M2_Macrophage,-0.2828,0.00013647734644168835,177,0.00023883535627295462
PCPG,ENST00000466960.5,Retained-intron,T_cell_exhaustion,-0.2861,0.00011305982877490954,177,0.00023883535627295462
PCPG,ENST00000466960.5,Retained-intron,Cytolytic_activity,-0.0714,0.3447366809592015,177,0.3447366809592015
PCPG,ENST00000466960.5,Retained-intron,Treg,-0.2087,0.005311743121604817,177,0.0061970336418722865
PCPG,ENST00000466960.5,Retained-intron,IFN_gamma,-0.2614,0.0004399450836879558,177,0.0006159231171631381
PCPG,ENST00000466960.5,Retained-intron,Checkpoint,-0.2959,6.361898130269692e-05,177,0.00022266643455943924
PCPG,ENST00000466960.5,Retained-intron,Myeloid,-0.3072,3.185436951016676e-05,177,0.00022266643455943924
PCPG,ENST00000394860.3,5-exon truncated,M2_Macrophage,-0.1011,0.18065307510090525,177,0.9233942310606033
PCPG,ENST00000394860.3,5-exon truncated,T_cell_exhaustion,-0.0333,0.6595673079004309,177,0.9233942310606033
PCPG,ENST00000394860.3,5-exon truncated,Cytolytic_activity,-0.0083,0.9122232067801652,177,0.9400217550667389
PCPG,ENST00000394860.3,5-exon truncated,Treg,-0.0057,0.9400217550667389,177,0.9400217550667389
PCPG,ENST00000394860.3,5-exon truncated,IFN_gamma,0.0398,0.5990165104950087,177,0.9233942310606033
PCPG,ENST00000394860.3,5-exon truncated,Checkpoint,-0.0456,0.5467421666283789,177,0.9233942310606033
PCPG,ENST00000394860.3,5-exon truncated,Myeloid,-0.0673,0.3731015262513524,177,0.9233942310606033
PCPG,ENST00000467555.1,Short isoform,M2_Macrophage,0.0124,0.8697667455386857,177,0.974047434388612
PCPG,ENST00000467555.1,Short isoform,T_cell_exhaustion,0.0025,0.974047434388612,177,0.974047434388612
PCPG,ENST00000467555.1,Short isoform,Cytolytic_activity,-0.0904,0.23122606988842648,177,0.974047434388612
PCPG,ENST00000467555.1,Short isoform,Treg,-0.016,0.8324503415887107,177,0.974047434388612
PCPG,ENST00000467555.1,Short isoform,IFN_gamma,-0.0147,0.8455905282256421,177,0.974047434388612
PCPG,ENST00000467555.1,Short isoform,Checkpoint,-0.0145,0.8484343617048486,177,0.974047434388612
PCPG,ENST00000467555.1,Short isoform,Myeloid,0.0419,0.5801995830116817,177,0.974047434388612
PCPG,ENST00000394857.7,Alt-exon isoform,M2_Macrophage,0.0256,0.7355458638216936,177,0.7355458638216936
PCPG,ENST00000394857.7,Alt-exon isoform,T_cell_exhaustion,0.0559,0.4601919096812044,177,0.7355458638216936
PCPG,ENST00000394857.7,Alt-exon isoform,Cytolytic_activity,-0.0404,0.5934397157814875,177,0.7355458638216936
PCPG,ENST00000394857.7,Alt-exon isoform,Treg,0.0313,0.6795944049409441,177,0.7355458638216936
PCPG,ENST00000394857.7,Alt-exon isoform,IFN_gamma,0.1376,0.06777319880144762,177,0.4744123916101334
PCPG,ENST00000394857.7,Alt-exon isoform,Checkpoint,0.0899,0.234119341189282,177,0.7355458638216936
PCPG,ENST00000394857.7,Alt-exon isoform,Myeloid,-0.026,0.7309162633211719,177,0.7355458638216936
PCPG,ENST00000416245.5,Mid isoform,M2_Macrophage,0.1594,0.03402201829078282,177,0.07938470934515991
PCPG,ENST00000416245.5,Mid isoform,T_cell_exhaustion,0.1598,0.03358428274997259,177,0.07938470934515991
PCPG,ENST00000416245.5,Mid isoform,Cytolytic_activity,0.0226,0.7647618005562069,177,0.7647618005562069
PCPG,ENST00000416245.5,Mid isoform,Treg,0.1299,0.08488774886405952,177,0.11884284840968333
PCPG,ENST00000416245.5,Mid isoform,IFN_gamma,0.0855,0.2578074529896242,177,0.30077536182122827
PCPG,ENST00000416245.5,Mid isoform,Checkpoint,0.1644,0.02879770156646808,177,0.07938470934515991
PCPG,ENST00000416245.5,Mid isoform,Myeloid,0.1355,0.0722120869561336,177,0.11884284840968333
PCPG,ENST00000479793.5,Alt-terminal isoform,M2_Macrophage,0.0217,0.7742047257528322,177,0.9644973771337652
PCPG,ENST00000479793.5,Alt-terminal isoform,T_cell_exhaustion,0.0897,0.2349684543133226,177,0.9644973771337652
PCPG,ENST00000479793.5,Alt-terminal isoform,Cytolytic_activity,0.0034,0.9644973771337653,177,0.9644973771337652
PCPG,ENST00000479793.5,Alt-terminal isoform,Treg,0.049,0.517239339960716,177,0.9644973771337652
PCPG,ENST00000479793.5,Alt-terminal isoform,IFN_gamma,-0.0125,0.8692265960174229,177,0.9644973771337652
PCPG,ENST00000479793.5,Alt-terminal isoform,Checkpoint,0.0626,0.40800214963296244,177,0.9644973771337652
PCPG,ENST00000479793.5,Alt-terminal isoform,Myeloid,0.0268,0.7233576412516269,177,0.9644973771337652
PRAD,ENST00000336517.8,FL canonical (9-exon),M2_Macrophage,0.2088,2.803338185829536e-06,495,1.9623367300806752e-05
PRAD,ENST00000336517.8,FL canonical (9-exon),T_cell_exhaustion,0.0651,0.14787717147489363,495,0.20702804006485107
PRAD,ENST00000336517.8,FL canonical (9-exon),Cytolytic_activity,-0.0036,0.9361934735402457,495,0.9361934735402457
PRAD,ENST00000336517.8,FL canonical (9-exon),Treg,0.0927,0.03932376074611728,495,0.06881658130570524
PRAD,ENST00000336517.8,FL canonical (9-exon),IFN_gamma,0.1651,0.00022445499951505822,495,0.0007855924983027038
PRAD,ENST00000336517.8,FL canonical (9-exon),Checkpoint,0.055,0.22150935042779454,495,0.2584275754990936
PRAD,ENST00000336517.8,FL canonical (9-exon),Myeloid,0.1511,0.0007460467774057958,495,0.0017407758139468567
PRAD,ENST00000466960.5,Retained-intron,M2_Macrophage,-0.1554,0.0005194199944475476,495,0.003635939961132833
PRAD,ENST00000466960.5,Retained-intron,T_cell_exhaustion,-0.0588,0.19187125237990368,495,0.26861975333186516
PRAD,ENST00000466960.5,Retained-intron,Cytolytic_activity,0.0119,0.7918144396319229,495,0.791814439631923
PRAD,ENST00000466960.5,Retained-intron,Treg,-0.074,0.10023860414544225,495,0.17541755725452393
PRAD,ENST00000466960.5,Retained-intron,IFN_gamma,-0.1218,0.006664700463386149,495,0.02332645162185152
PRAD,ENST00000466960.5,Retained-intron,Checkpoint,-0.0466,0.3002994912785437,495,0.3503494064916343
PRAD,ENST00000466960.5,Retained-intron,Myeloid,-0.1083,0.015925918071869997,495,0.037160475501029994
PRAD,ENST00000394860.3,5-exon truncated,M2_Macrophage,-0.1159,0.009881711695940279,495,0.04834813521240004
PRAD,ENST00000394860.3,5-exon truncated,T_cell_exhaustion,-0.0911,0.042676788383609617,495,0.05974750373705347
PRAD,ENST00000394860.3,5-exon truncated,Cytolytic_activity,-0.0526,0.2424222077182306,495,0.2424222077182306
PRAD,ENST00000394860.3,5-exon truncated,Treg,-0.1033,0.021468740326915817,495,0.04834813521240004
PRAD,ENST00000394860.3,5-exon truncated,IFN_gamma,-0.0802,0.07463416050871856,495,0.08707318726017166
PRAD,ENST00000394860.3,5-exon truncated,Checkpoint,-0.1005,0.025409084835475,495,0.04834813521240004
PRAD,ENST00000394860.3,5-exon truncated,Myeloid,-0.099,0.02762750583565717,495,0.04834813521240004
PRAD,ENST00000467555.1,Short isoform,M2_Macrophage,0.0753,0.09423246968125593,495,0.09423246968125591
PRAD,ENST00000467555.1,Short isoform,T_cell_exhaustion,0.156,0.0004972419607885556,495,0.0017403468627599447
PRAD,ENST00000467555.1,Short isoform,Cytolytic_activity,0.1229,0.006181174406938826,495,0.012200699597307161
PRAD,ENST00000467555.1,Short isoform,Treg,0.099,0.02761346310615342,495,0.038658848348614785
PRAD,ENST00000467555.1,Short isoform,IFN_gamma,0.1211,0.0069718283413183774,495,0.012200699597307161
PRAD,ENST00000467555.1,Short isoform,Checkpoint,0.1599,0.0003561519517874102,495,0.0017403468627599447
PRAD,ENST00000467555.1,Short isoform,Myeloid,0.0849,0.05908535059537339,495,0.06893290902793563
PRAD,ENST00000394857.7,Alt-exon isoform,M2_Macrophage,-0.0067,0.8825179440276154,495,0.8825179440276154
PRAD,ENST00000394857.7,Alt-exon isoform,T_cell_exhaustion,0.0567,0.20757788053191586,495,0.5006639964481918
PRAD,ENST00000394857.7,Alt-exon isoform,Cytolytic_activity,0.0871,0.05277633867882949,495,0.36943437075180646
PRAD,ENST00000394857.7,Alt-exon isoform,Treg,0.048,0.2860937122561096,495,0.5006639964481918
PRAD,ENST00000394857.7,Alt-exon isoform,IFN_gamma,0.03,0.5056168292585113,495,0.5898863008015964
PRAD,ENST00000394857.7,Alt-exon isoform,Checkpoint,0.0543,0.2275723741262142,495,0.5006639964481918
PRAD,ENST00000394857.7,Alt-exon isoform,Myeloid,-0.0304,0.49929978279941956,495,0.5898863008015964
PRAD,ENST00000416245.5,Mid isoform,M2_Macrophage,0.0763,0.08992780245979422,495,0.15737365430463987
PRAD,ENST00000416245.5,Mid isoform,T_cell_exhaustion,0.0778,0.08380191858126607,495,0.15737365430463987
PRAD,ENST00000416245.5,Mid isoform,Cytolytic_activity,0.0199,0.6583933247809065,495,0.7681255455777243
PRAD,ENST00000416245.5,Mid isoform,Treg,0.0972,0.03067294410363452,495,0.15737365430463987
PRAD,ENST00000416245.5,Mid isoform,IFN_gamma,0.0349,0.4383564311017105,495,0.6136990035423947
PRAD,ENST00000416245.5,Mid isoform,Checkpoint,0.0814,0.07047279558408241,495,0.15737365430463987
PRAD,ENST00000416245.5,Mid isoform,Myeloid,0.0107,0.8115560646431786,495,0.8115560646431786
PRAD,ENST00000479793.5,Alt-terminal isoform,M2_Macrophage,-0.1309,0.003536714070732945,495,0.023314730928035356
PRAD,ENST00000479793.5,Alt-terminal isoform,T_cell_exhaustion,-0.0748,0.09634128084997613,495,0.12184985113944914
PRAD,ENST00000479793.5,Alt-terminal isoform,Cytolytic_activity,-0.0631,0.1609149338945468,495,0.1609149338945468
PRAD,ENST00000479793.5,Alt-terminal isoform,Treg,-0.0966,0.03160989120304426,495,0.055317309605327464
PRAD,ENST00000479793.5,Alt-terminal isoform,IFN_gamma,-0.1218,0.006661351693724387,495,0.023314730928035356
PRAD,ENST00000479793.5,Alt-terminal isoform,Checkpoint,-0.0731,0.10444272954809927,495,0.12184985113944914
PRAD,ENST00000479793.5,Alt-terminal isoform,Myeloid,-0.109,0.01526604033906819,495,0.03562076079115911
READ,ENST00000336517.8,FL canonical (9-exon),M2_Macrophage,0.0714,0.49860293036172165,92,0.7970127580092233
READ,ENST00000336517.8,FL canonical (9-exon),T_cell_exhaustion,0.0571,0.5887395531594806,92,0.7970127580092233
READ,ENST00000336517.8,FL canonical (9-exon),Cytolytic_activity,0.0005,0.9959281643899451,92,0.9959281643899451
READ,ENST00000336517.8,FL canonical (9-exon),Treg,0.0703,0.5054077709769805,92,0.7970127580092233
READ,ENST00000336517.8,FL canonical (9-exon),IFN_gamma,0.0794,0.4519006481989547,92,0.7970127580092233
READ,ENST00000336517.8,FL canonical (9-exon),Checkpoint,0.0431,0.6831537925793343,92,0.7970127580092233
READ,ENST00000336517.8,FL canonical (9-exon),Myeloid,0.0524,0.6201392335193561,92,0.7970127580092233
READ,ENST00000466960.5,Retained-intron,M2_Macrophage,0.0233,0.8253736350117423,92,0.9851095018962779
READ,ENST00000466960.5,Retained-intron,T_cell_exhaustion,0.003,0.9773169669409696,92,0.9851095018962779
READ,ENST00000466960.5,Retained-intron,Cytolytic_activity,0.0594,0.5735144796014222,92,0.9851095018962779
READ,ENST00000466960.5,Retained-intron,Treg,-0.002,0.9851095018962779,92,0.9851095018962779
READ,ENST00000466960.5,Retained-intron,IFN_gamma,-0.0075,0.9433898546489519,92,0.9851095018962779
READ,ENST00000466960.5,Retained-intron,Checkpoint,0.0026,0.9806896368499157,92,0.9851095018962779
READ,ENST00000466960.5,Retained-intron,Myeloid,0.0115,0.9130323632549712,92,0.9851095018962779
READ,ENST00000394860.3,5-exon truncated,M2_Macrophage,0.0404,0.7024396337450671,92,0.7024396337450671
READ,ENST00000394860.3,5-exon truncated,T_cell_exhaustion,0.0821,0.4363733380429946,92,0.7024396337450671
READ,ENST00000394860.3,5-exon truncated,Cytolytic_activity,0.1268,0.2283062317120665,92,0.7024396337450671
READ,ENST00000394860.3,5-exon truncated,Treg,0.0694,0.5111306652399454,92,0.7024396337450671
READ,ENST00000394860.3,5-exon truncated,IFN_gamma,0.0494,0.6401728752179194,92,0.7024396337450671
READ,ENST00000394860.3,5-exon truncated,Checkpoint,0.1039,0.324272902313276,92,0.7024396337450671
READ,ENST00000394860.3,5-exon truncated,Myeloid,0.0581,0.5822063859082721,92,0.7024396337450671
READ,ENST00000467555.1,Short isoform,M2_Macrophage,0.2575,0.013219058353163976,92,0.01628134622048346
READ,ENST00000467555.1,Short isoform,T_cell_exhaustion,0.2629,0.0113590542366371,92,0.01628134622048346
READ,ENST00000467555.1,Short isoform,Cytolytic_activity,0.2683,0.00970126889369192,92,0.01628134622048346
READ,ENST00000467555.1,Short isoform,Treg,0.2499,0.01628134622048346,92,0.01628134622048346
READ,ENST00000467555.1,Short isoform,IFN_gamma,0.2805,0.006765557254774301,92,0.01628134622048346
READ,ENST00000467555.1,Short isoform,Checkpoint,0.2501,0.01620654780614158,92,0.01628134622048346
READ,ENST00000467555.1,Short isoform,Myeloid,0.2776,0.0073835127845228625,92,0.01628134622048346
READ,ENST00000394857.7,Alt-exon isoform,M2_Macrophage,-0.0846,0.4226779877536786,92,0.6027032753017175
READ,ENST00000394857.7,Alt-exon isoform,T_cell_exhaustion,-0.0862,0.4137428201716252,92,0.6027032753017175
READ,ENST00000394857.7,Alt-exon isoform,Cytolytic_activity,-0.0296,0.7792425649008408,92,0.7792425649008408
READ,ENST00000394857.7,Alt-exon isoform,Treg,-0.0744,0.4811187482549554,92,0.6027032753017175
READ,ENST00000394857.7,Alt-exon isoform,IFN_gamma,-0.1335,0.2046063997973547,92,0.6027032753017175
READ,ENST00000394857.7,Alt-exon isoform,Checkpoint,-0.0688,0.5148069272753708,92,0.6027032753017175
READ,ENST00000394857.7,Alt-exon isoform,Myeloid,-0.0685,0.5166028074014721,92,0.6027032753017175
READ,ENST00000416245.5,Mid isoform,M2_Macrophage,-0.0517,0.6244760215229437,92,0.9262286050968166
READ,ENST00000416245.5,Mid isoform,T_cell_exhaustion,-0.0172,0.8704976132795975,92,0.9262286050968166
READ,ENST00000416245.5,Mid isoform,Cytolytic_activity,-0.0098,0.9262286050968166,92,0.9262286050968166
READ,ENST00000416245.5,Mid isoform,Treg,0.034,0.747312316496737,92,0.9262286050968166
READ,ENST00000416245.5,Mid isoform,IFN_gamma,-0.0715,0.49851004708851643,92,0.9262286050968166
READ,ENST00000416245.5,Mid isoform,Checkpoint,-0.0218,0.8366360391525827,92,0.9262286050968166
READ,ENST00000416245.5,Mid isoform,Myeloid,-0.0462,0.6619497764432744,92,0.9262286050968166
READ,ENST00000479793.5,Alt-terminal isoform,M2_Macrophage,-0.1009,0.3386871086121058,92,0.5132395036694397
READ,ENST00000479793.5,Alt-terminal isoform,T_cell_exhaustion,-0.117,0.26671700990610603,92,0.5132395036694397
READ,ENST00000479793.5,Alt-terminal isoform,Cytolytic_activity,-0.0323,0.7599477912762301,92,0.7599477912762301
READ,ENST00000479793.5,Alt-terminal isoform,Treg,-0.1618,0.12331129916230799,92,0.5132395036694397
READ,ENST00000479793.5,Alt-terminal isoform,IFN_gamma,-0.0612,0.5622175207022448,92,0.6559204408192857
READ,ENST00000479793.5,Alt-terminal isoform,Checkpoint,-0.0952,0.36659964547817125,92,0.5132395036694397
READ,ENST00000479793.5,Alt-terminal isoform,Myeloid,-0.1094,0.29937396794402904,92,0.5132395036694397
SARC,ENST00000336517.8,FL canonical (9-exon),M2_Macrophage,-0.0247,0.6933461010211277,258,0.8157858541610814
SARC,ENST00000336517.8,FL canonical (9-exon),T_cell_exhaustion,-0.0115,0.8545544824255098,258,0.8545544824255098
SARC,ENST00000336517.8,FL canonical (9-exon),Cytolytic_activity,-0.0533,0.39373656047689354,258,0.8157858541610814
SARC,ENST00000336517.8,FL canonical (9-exon),Treg,-0.0374,0.5498291562967696,258,0.8157858541610814
SARC,ENST00000336517.8,FL canonical (9-exon),IFN_gamma,0.0401,0.5210655562834576,258,0.8157858541610814
SARC,ENST00000336517.8,FL canonical (9-exon),Checkpoint,-0.0242,0.6992450178523555,258,0.8157858541610814
SARC,ENST00000336517.8,FL canonical (9-exon),Myeloid,-0.0706,0.25865433221802747,258,0.8157858541610814
SARC,ENST00000466960.5,Retained-intron,M2_Macrophage,0.0339,0.5873302061801954,258,0.885330794340271
SARC,ENST00000466960.5,Retained-intron,T_cell_exhaustion,0.0169,0.7870077802451994,258,0.885330794340271
SARC,ENST00000466960.5,Retained-intron,Cytolytic_activity,0.024,0.7009006349403459,258,0.885330794340271
SARC,ENST00000466960.5,Retained-intron,Treg,0.0219,0.7259927517476056,258,0.885330794340271
SARC,ENST00000466960.5,Retained-intron,IFN_gamma,0.009,0.885330794340271,258,0.885330794340271
SARC,ENST00000466960.5,Retained-intron,Checkpoint,0.0234,0.7083017980451358,258,0.885330794340271
SARC,ENST00000466960.5,Retained-intron,Myeloid,0.0112,0.8579387703280811,258,0.885330794340271
SARC,ENST00000394860.3,5-exon truncated,M2_Macrophage,-0.0101,0.8712637875745755,258,0.880552387996104
SARC,ENST00000394860.3,5-exon truncated,T_cell_exhaustion,-0.0415,0.5067169258261921,258,0.880552387996104
SARC,ENST00000394860.3,5-exon truncated,Cytolytic_activity,-0.0393,0.5294586027262336,258,0.880552387996104
SARC,ENST00000394860.3,5-exon truncated,Treg,-0.0094,0.880552387996104,258,0.880552387996104
SARC,ENST00000394860.3,5-exon truncated,IFN_gamma,-0.0598,0.33855776169945173,258,0.880552387996104
SARC,ENST00000394860.3,5-exon truncated,Checkpoint,-0.0362,0.5623341250323882,258,0.880552387996104
SARC,ENST00000394860.3,5-exon truncated,Myeloid,0.0221,0.7242244586011118,258,0.880552387996104
SARC,ENST00000467555.1,Short isoform,M2_Macrophage,0.0474,0.4480235744579457,258,0.4480235744579457
SARC,ENST00000467555.1,Short isoform,T_cell_exhaustion,0.1096,0.07887380315074548,258,0.13229785517374407
SARC,ENST00000467555.1,Short isoform,Cytolytic_activity,0.1365,0.028338646735884578,258,0.13229785517374407
SARC,ENST00000467555.1,Short isoform,Treg,0.1069,0.08670919531030304,258,0.13229785517374407
SARC,ENST00000467555.1,Short isoform,IFN_gamma,0.1184,0.05747593913044847,258,0.13229785517374407
SARC,ENST00000467555.1,Short isoform,Checkpoint,0.1043,0.09449846798124575,258,0.13229785517374407
SARC,ENST00000467555.1,Short isoform,Myeloid,0.0708,0.25693318430493584,258,0.2997553816890918
SARC,ENST00000394857.7,Alt-exon isoform,M2_Macrophage,0.0286,0.647333669676503,258,0.9328440768514072
SARC,ENST00000394857.7,Alt-exon isoform,T_cell_exhaustion,0.0269,0.6665782957087678,258,0.9328440768514072
SARC,ENST00000394857.7,Alt-exon isoform,Cytolytic_activity,0.0053,0.9328440768514072,258,0.9328440768514072
SARC,ENST00000394857.7,Alt-exon isoform,Treg,0.0151,0.8097399390327245,258,0.9328440768514072
SARC,ENST00000394857.7,Alt-exon isoform,IFN_gamma,0.0291,0.6414097191711704,258,0.9328440768514072
SARC,ENST00000394857.7,Alt-exon isoform,Checkpoint,0.0199,0.7503126838533349,258,0.9328440768514072
SARC,ENST00000394857.7,Alt-exon isoform,Myeloid,0.0531,0.3957074275102034,258,0.9328440768514072
SARC,ENST00000416245.5,Mid isoform,M2_Macrophage,-0.2142,0.000532624814012583,258,0.0037283736980880814
SARC,ENST00000416245.5,Mid isoform,T_cell_exhaustion,-0.0598,0.3388291574597949,258,0.47436082044371286
SARC,ENST00000416245.5,Mid isoform,Cytolytic_activity,-0.087,0.16347469124455327,258,0.3501063996736312
SARC,ENST00000416245.5,Mid isoform,Treg,-0.0508,0.41687589859097696,258,0.4863552150228065
SARC,ENST00000416245.5,Mid isoform,IFN_gamma,-0.0077,0.9018391150715878,258,0.9018391150715878
SARC,ENST00000416245.5,Mid isoform,Checkpoint,-0.08,0.20006079981350355,258,0.3501063996736312
SARC,ENST00000416245.5,Mid isoform,Myeloid,-0.2023,0.0010843460962319362,258,0.0037952113368117765
SARC,ENST00000479793.5,Alt-terminal isoform,M2_Macrophage,-0.0589,0.34608314520436423,258,0.8954653382842354
SARC,ENST00000479793.5,Alt-terminal isoform,T_cell_exhaustion,-0.0319,0.60994107147942,258,0.8954653382842354
SARC,ENST00000479793.5,Alt-terminal isoform,Cytolytic_activity,0.0226,0.7174916259974089,258,0.8954653382842354
SARC,ENST00000479793.5,Alt-terminal isoform,Treg,0.0082,0.8954653382842354,258,0.8954653382842354
SARC,ENST00000479793.5,Alt-terminal isoform,IFN_gamma,-0.0322,0.6065781311955727,258,0.8954653382842354
SARC,ENST00000479793.5,Alt-terminal isoform,Checkpoint,-0.0099,0.8739649643028273,258,0.8954653382842354
SARC,ENST00000479793.5,Alt-terminal isoform,Myeloid,-0.0351,0.5743796534635415,258,0.8954653382842354
SKCM,ENST00000336517.8,FL canonical (9-exon),M2_Macrophage,0.2703,0.006011998691520827,102,0.04208399084064579
SKCM,ENST00000336517.8,FL canonical (9-exon),T_cell_exhaustion,0.0828,0.4080444863623194,102,0.7121455626198306
SKCM,ENST00000336517.8,FL canonical (9-exon),Cytolytic_activity,0.0064,0.9489553077355728,102,0.9489553077355728
SKCM,ENST00000336517.8,FL canonical (9-exon),Treg,0.057,0.5691567236486499,102,0.7121455626198306
SKCM,ENST00000336517.8,FL canonical (9-exon),IFN_gamma,0.051,0.6104104822455692,102,0.7121455626198306
SKCM,ENST00000336517.8,FL canonical (9-exon),Checkpoint,0.0776,0.4382235972618571,102,0.7121455626198306
SKCM,ENST00000336517.8,FL canonical (9-exon),Myeloid,0.2281,0.02111810094259802,102,0.07391335329909307
SKCM,ENST00000466960.5,Retained-intron,M2_Macrophage,-0.1999,0.04392912379105251,102,0.21265850654180335
SKCM,ENST00000466960.5,Retained-intron,T_cell_exhaustion,-0.0351,0.7258458993868003,102,0.9145199304434017
SKCM,ENST00000466960.5,Retained-intron,Cytolytic_activity,0.0108,0.9145199304434017,102,0.9145199304434017
SKCM,ENST00000466960.5,Retained-intron,Treg,-0.0358,0.7209378025867224,102,0.9145199304434017
SKCM,ENST00000466960.5,Retained-intron,IFN_gamma,-0.0149,0.8820223105489818,102,0.9145199304434017
SKCM,ENST00000466960.5,Retained-intron,Checkpoint,-0.0245,0.806545541096612,102,0.9145199304434017
SKCM,ENST00000466960.5,Retained-intron,Myeloid,-0.1863,0.0607595732976581,102,0.21265850654180335
SKCM,ENST00000394860.3,5-exon truncated,M2_Macrophage,-0.0163,0.8709934611773158,102,0.8709934611773159
SKCM,ENST00000394860.3,5-exon truncated,T_cell_exhaustion,-0.1049,0.2939625323241524,102,0.7391800043849968
SKCM,ENST00000394860.3,5-exon truncated,Cytolytic_activity,-0.0803,0.42238857393428386,102,0.7391800043849968
SKCM,ENST00000394860.3,5-exon truncated,Treg,-0.1347,0.17705952534770292,102,0.7391800043849968
SKCM,ENST00000394860.3,5-exon truncated,IFN_gamma,-0.0546,0.585609386181359,102,0.8195936655338406
SKCM,ENST00000394860.3,5-exon truncated,Checkpoint,-0.0981,0.32641078945376234,102,0.7391800043849968
SKCM,ENST00000394860.3,5-exon truncated,Myeloid,0.0383,0.7025088561718633,102,0.8195936655338406
SKCM,ENST00000467555.1,Short isoform,M2_Macrophage,0.043,0.6675689416565982,102,0.9505722715627796
SKCM,ENST00000467555.1,Short isoform,T_cell_exhaustion,0.0236,0.8137192506629569,102,0.9505722715627796
SKCM,ENST00000467555.1,Short isoform,Cytolytic_activity,0.0357,0.7216141139908071,102,0.9505722715627796
SKCM,ENST00000467555.1,Short isoform,Treg,0.0512,0.6093020319936118,102,0.9505722715627796
SKCM,ENST00000467555.1,Short isoform,IFN_gamma,0.0167,0.8677072765406454,102,0.9505722715627796
SKCM,ENST00000467555.1,Short isoform,Checkpoint,0.0062,0.9505722715627796,102,0.9505722715627796
SKCM,ENST00000467555.1,Short isoform,Myeloid,0.1382,0.16598605146534684,102,0.9505722715627796
SKCM,ENST00000394857.7,Alt-exon isoform,M2_Macrophage,-0.0296,0.7676497973036327,102,0.7676497973036327
SKCM,ENST00000394857.7,Alt-exon isoform,T_cell_exhaustion,-0.1133,0.256920316495535,102,0.5361983314717572
SKCM,ENST00000394857.7,Alt-exon isoform,Cytolytic_activity,-0.0769,0.44265494914664594,102,0.5361983314717572
SKCM,ENST00000394857.7,Alt-exon isoform,Treg,-0.1029,0.3034810522468684,102,0.5361983314717572
SKCM,ENST00000394857.7,Alt-exon isoform,IFN_gamma,-0.074,0.4595985698329348,102,0.5361983314717572
SKCM,ENST00000394857.7,Alt-exon isoform,Checkpoint,-0.1174,0.23983267241976666,102,0.5361983314717572
SKCM,ENST00000394857.7,Alt-exon isoform,Myeloid,-0.1009,0.31287192828814897,102,0.5361983314717572
SKCM,ENST00000416245.5,Mid isoform,M2_Macrophage,0.066,0.5098923330447109,102,0.5098923330447109
SKCM,ENST00000416245.5,Mid isoform,T_cell_exhaustion,-0.128,0.19997160898281988,102,0.3499503157199348
SKCM,ENST00000416245.5,Mid isoform,Cytolytic_activity,-0.1692,0.08903566493676612,102,0.31162482727868146
SKCM,ENST00000416245.5,Mid isoform,Treg,-0.199,0.0449633549262822,102,0.31162482727868146
SKCM,ENST00000416245.5,Mid isoform,IFN_gamma,-0.082,0.4123626596218717,102,0.5098923330447109
SKCM,ENST00000416245.5,Mid isoform,Checkpoint,-0.1489,0.13527609768668178,102,0.3156442279355908
SKCM,ENST00000416245.5,Mid isoform,Myeloid,-0.0688,0.4917486997559545,102,0.5098923330447109
SKCM,ENST00000479793.5,Alt-terminal isoform,M2_Macrophage,-0.0791,0.4293705091871587,102,0.4293705091871587
SKCM,ENST00000479793.5,Alt-terminal isoform,T_cell_exhaustion,-0.0803,0.4226508476666081,102,0.4293705091871587
SKCM,ENST00000479793.5,Alt-terminal isoform,Cytolytic_activity,-0.0945,0.34482410722982926,102,0.4293705091871587
SKCM,ENST00000479793.5,Alt-terminal isoform,Treg,-0.0843,0.39929783423041576,102,0.4293705091871587
SKCM,ENST00000479793.5,Alt-terminal isoform,IFN_gamma,-0.0991,0.3218937878038766,102,0.4293705091871587
SKCM,ENST00000479793.5,Alt-terminal isoform,Checkpoint,-0.0881,0.3784448564157321,102,0.4293705091871587
SKCM,ENST00000479793.5,Alt-terminal isoform,Myeloid,-0.0996,0.3193465554186323,102,0.4293705091871587
STAD,ENST00000336517.8,FL canonical (9-exon),M2_Macrophage,-0.0109,0.8251275339872454,414,0.8796827461058723
STAD,ENST00000336517.8,FL canonical (9-exon),T_cell_exhaustion,-0.0252,0.6095245270574009,414,0.8796827461058723
STAD,ENST00000336517.8,FL canonical (9-exon),Cytolytic_activity,-0.0232,0.6379458250400638,414,0.8796827461058723
STAD,ENST00000336517.8,FL canonical (9-exon),Treg,-0.0223,0.6507034250861129,414,0.8796827461058723
STAD,ENST00000336517.8,FL canonical (9-exon),IFN_gamma,-0.0307,0.5332788896160223,414,0.8796827461058723
