,ENST00000336517.8,ENST00000466960.5,ENST00000394860.3,ENST00000467555.1,ENST00000394857.7,ENST00000416245.5,ENST00000479793.5
TCGA-BH-A0E0-01,0.3556935492739924,0.12698295097789164,7.169871137909835e-05,0.4173722869802851,0.02158101778196272,7.169871137909835e-05,0.07822679756311003
TCGA-LN-A5U5-01,0.4571555492535884,0.00022846440621457912,0.04820601681969686,0.4046249079867892,0.06419732693325923,0.025359270194237116,0.00022846440621457912
TCGA-IG-A50L-01,0.7087345220483448,3.330312832745499e-05,0.026676574396916872,0.03899727774944112,0.2031781587507582,0.016352071600195278,0.006028092326016318
GTEX-S32W-0326-SM-2XCBI,0.00032185362135501473,0.41873003856462254,0.006758844424439973,0.23848861839392688,0.12263071877720917,0.038945280574152516,0.17412464564429395
TCGA-CW-6088-01,0.7032254418387038,0.04650272830339754,0.00035498831849824577,0.00035498831849824577,0.00035498831849824577,0.00035498831849824577,0.24885187658390528
GTEX-ZAB5-0826-SM-5P9FU,0.4744218691930981,0.15131662614960734,0.0005385031557404813,0.0005385031557404813,0.2913332799453505,0.011308429702909024,0.07054278869755407
TCGA-A2-A0YE-01,0.3498920996786127,0.6096621959636453,0.03998996960976795,0.00011393368699353345,0.00011393368699353345,0.00011393368699353345,0.00011393368699353345
GTEX-11O72-2826-SM-5HL6W,0.12457738009510809,0.38802299113141603,0.0003763634219693878,0.0003763634219693878,0.4858941750855982,0.0003763634219693878,0.0003763634219693878
GTEX-ZUA1-0011-R5b-SM-51MTG,0.19937690954026213,0.5309582176426105,0.00014230463188976195,0.00014230463188976195,0.19509791180594152,0.06560139215898894,0.008680959588417355
TCGA-SH-A9CU-01,0.24777195482343076,0.5721973827856798,0.08932357502335536,0.023515972464493894,4.191670397787856e-05,0.006329401508226248,0.06081979669083607
GTEX-1192X-1126-SM-5EGGU,0.8486854268463111,0.10118040398258564,0.04648798838760646,0.0009115451958742012,0.0009115451958742012,0.0009115451958742012,0.0009115451958742012
GTEX-UTHO-2426-SM-4JBHD,0.00078309533481371,0.619413861538785,0.00078309533481371,0.00078309533481371,0.37667066178714653,0.00078309533481371,0.00078309533481371
TCGA-G9-6347-01,0.15242649311571677,0.3622821383635891,0.03354369861773281,0.44432449526238577,0.006195281634036197,0.0011720790446624208,5.581396187709757e-05
TCGA-FU-A3TX-01,0.7147860314650564,0.03115879704524729,8.39845424342189e-05,0.16721583116976163,0.06139152620759317,0.008482371272383882,0.016881458297523466
GTEX-XMD3-2326-SM-4AT5H,0.2539125621285877,0.7207164492248833,0.00020296290271261614,0.00020296290271261614,0.00020296290271261614,0.024559137035678715,0.00020296290271261614
TCGA-XV-AAZY-01,0.0392235061852814,0.9367021709130364,0.018681606249156033,6.419686242155181e-05,6.419686242155181e-05,0.005200126065261612,6.419686242155181e-05
TCGA-CV-5977-01,0.42635349931212674,0.09654343727352768,0.04906445355532699,0.3906157436109886,0.0373207555246236,5.10553617031138e-05,5.10553617031138e-05
TCGA-78-7536-01,0.8760678240920994,0.0004490346733080251,0.04984230058271784,0.07229373663195036,0.0004490346733080251,0.0004490346733080251,0.0004490346733080251
GTEX-SJXC-1226-SM-4DM78,0.0004909100930319592,0.889056153631796,0.09376195419229384,0.0004909100930319592,0.0004909100930319592,0.01521825180378196,0.0004909100930319592
GTEX-TSE9-1226-SM-4DXTM,0.45095979337702385,0.38097565542322837,0.03682350377695628,0.00011471730971070667,0.10795266143261972,0.02305895137075042,0.00011471730971070667
TARGET-20-PASVYL-09,0.8023577795365427,0.0006910691020970081,0.0006910691020970081,0.0006910691020970081,0.0006910691020970081,0.19418687495297227,0.0006910691020970081
TCGA-2G-AAGI-05,0.5964871623026283,0.31095182582934144,0.00031376303004755206,0.00031376303004755206,0.00031376303004755206,0.025415686208333815,0.0662040365695536
TCGA-G9-6332-01,0.39708884087421636,0.45427371095254837,0.07547453237989316,4.055484267992155e-05,0.05114133825572424,0.0012572033383017663,0.020723819356636006
TCGA-2G-AAGI-01,0.9066620618303617,0.0002697549069276255,0.0002697549069276255,0.0002697549069276255,0.0002697549069276255,0.02454778772849565,0.06771113081343198
TCGA-FS-A1ZZ-06,0.9260276275795832,6.399093807660286e-05,0.022460395485394347,6.399093807660286e-05,0.046776480982262246,0.004543523138530412,6.399093807660286e-05
TCGA-DH-A669-02,3.254410023600237e-05,0.9600993142342847,0.03029987292471288,3.254410023600237e-05,0.008819762688717984,0.0006834178515763749,3.254410023600237e-05
TCGA-DH-A669-01,0.005110280546303641,0.9811313592019386,5.6156720450290174e-05,5.6156720450290174e-05,0.012410613202632963,0.0011792768877738283,5.6156720450290174e-05
TCGA-AB-2815-03,0.9133680731885218,0.03772770796185432,0.0004657580310768482,0.0004657580310768482,0.0004657580310768482,0.04704118672531624,0.0004657580310768482
TCGA-N6-A4VE-01,0.22618121240897268,0.6838022158489366,0.05682426792394708,4.852712794323227e-05,4.852712794323227e-05,4.852712794323227e-05,0.03304672243431377
TCGA-Q1-A6DV-01,0.41302797500220484,0.21619595052973087,8.034186104093278e-05,8.034186104093278e-05,0.3077885367052599,0.008114463379939759,0.054712390660782796
TCGA-KN-8426-11,0.6015821541932609,0.3901588892904153,0.00033036161192066067,0.00033036161192066067,0.00033036161192066067,0.006937510068640928,0.00033036161192066067
GTEX-YJ8A-1226-SM-5IFHH,0.23576737143199333,0.46160667087974067,0.07317202412513114,0.22674395251253243,0.0009033270168674638,0.0009033270168674638,0.0009033270168674638
GTEX-11GSO-2326-SM-5A5LX,0.40008267890400995,0.2655342888159892,0.0003957206782880233,0.0003957206782880233,0.13493813901370394,0.020181400088831333,0.17847205182088943
GTEX-139TU-0626-SM-5KM3X,0.5637595376211486,0.41802230838265014,0.00024290029137628787,0.00024290029137628787,0.00024290029137628787,0.01724655283069624,0.00024290029137628787
TCGA-E2-A3DX-01,0.43062900263731707,0.4644571452647946,0.00013537203807686268,0.00013537203807686268,0.07865146195772088,0.010965515091509432,0.015026130972504409
GTEX-PWOO-2526-SM-2S1PG,0.41568342974966177,0.5505926073604508,0.00035498781975231596,0.00035498781975231596,0.00035498781975231596,0.032304011610878,0.00035498781975231596
TCGA-63-A5MM-01,0.01094617797994904,0.585349840573319,0.035873716596085535,0.3295732441577085,0.00010837886241109795,0.00010837886241109795,0.03804026296811599
GTEX-OXRL-0008-SM-3NB29,0.3269506628026937,0.3482378330560642,0.00035498479533823985,0.00035498479533823985,0.3127419929562298,0.011004556798997494,0.00035498479533823985
GTEX-ZF2S-0426-SM-4WKGP,0.8727102676864906,0.0008718542979405131,0.09677476276420291,0.0008718542979405131,0.0008718542979405131,0.027027552357544397,0.0008718542979405131
TCGA-XM-A8RF-01,0.0966990726080672,0.8228183445152852,0.08000565925389433,0.00011923090568830946,0.00011923090568830946,0.00011923090568830946,0.00011923090568830946
TCGA-Z6-AAPN-01,0.3104523119290768,0.5084379351209287,0.02449011876588832,4.8881347461751735e-05,0.15549537558908957,0.0010264959000928953,4.8881347461751735e-05
GTEX-QEG4-0326-SM-5S2UQ,0.05314857843384543,0.9463691267214295,9.645896894504787e-05,9.645896894504787e-05,9.645896894504787e-05,9.645896894504787e-05,9.645896894504787e-05
GTEX-R55E-0726-SM-48FCZ,0.33029502246805315,0.6522636489251966,0.0002683171951862426,0.0002683171951862426,0.0002683171951862426,0.016368059826005147,0.0002683171951862426
GTEX-ZPU1-1426-SM-4WWFU,0.8322875152197451,0.0003314442628607826,0.0003314442628607826,0.0003314442628607826,0.09645192893770142,0.0003314442628607826,0.06993477879111011
TCGA-C5-A1ML-01,0.29485503011253617,0.6850958311179813,0.017564151712381997,5.6475227831856426e-05,5.6475227831856426e-05,0.0023155613736048145,5.6475227831856426e-05
TCGA-39-5021-01,0.3076692940324003,0.45861402250978556,0.049324641392821736,8.072932599471639e-05,0.18172796790687354,0.002502615506129374,8.072932599471639e-05
GTEX-Y5LM-1826-SM-4VDT9,0.21334291666658683,0.22274209180953045,0.00010452575731941202,0.4265675472989137,0.07745198995971174,0.00010452575731941202,0.059686402750618525
TCGA-64-1681-01,0.11785055398901445,0.7479586633464809,0.054508704609104855,0.05228824452241395,0.027282703957086218,5.5564787949678234e-05,5.5564787949678234e-05
GTEX-NPJ7-1326-SM-3MJHO,0.17691739660074648,0.8068921854663405,0.00029437602996019356,0.00029437602996019356,0.00029437602996019356,0.00029437602996019356,0.01501291381307195
TCGA-EE-A2GC-06,0.8527504762269839,0.025095901127833786,0.0001661985666838052,0.0001661985666838052,0.0001661985666838052,0.0001661985666838052,0.12148882837844736
TCGA-DM-A28G-01,0.3470338082963279,0.498632258007832,0.058685509208540904,7.814148093223286e-05,0.08447382118306908,0.011018320342365568,7.814148093223286e-05
TCGA-06-0129-01,0.24250310911643866,0.2302024589741354,0.00041033082269371663,0.00041033082269371663,0.00041033082269371663,0.025031267376072475,0.5010321720652723
TCGA-CQ-A4CH-01,0.6510112799242476,4.263076429128852e-05,4.263076429128852e-05,0.33257564938607265,0.01240576443379368,0.003879413963012186,4.263076429128852e-05
TCGA-VR-A8EQ-01,0.768363054074971,8.225483760749903e-05,8.225483760749903e-05,8.225483760749903e-05,0.21395214607947746,0.017355780495121608,8.225483760749903e-05
TCGA-BJ-A4O8-01,0.530110454666731,0.31337563040123456,0.00034399253992403506,0.00034399253992403506,0.00034399253992403506,0.03818275200620215,0.11729918530605987
GTEX-11P7K-2026-SM-5GU74,0.05627610767437865,0.9068691818723446,0.015326439141724572,0.00011699758396947646,0.016497215615563714,0.00479706052804958,0.00011699758396947646
TCGA-HT-A617-01,0.1915368146856978,0.5658900279578933,0.06731601666005342,0.00016786552835473597,0.17475354411129143,0.00016786552835473597,0.00016786552835473597
GTEX-ZF2S-1926-SM-4WWAN,0.5354267172087717,0.3082902214185134,0.0002248672272710543,0.0002248672272710543,0.0002248672272710543,0.03170734819731297,0.12390111149358858
TCGA-HE-A5NI-01,0.1031995379105757,0.7599141864288136,5.486358476797489e-05,5.486358476797489e-05,0.10265020516383278,5.486358476797489e-05,0.03407147974247382
TCGA-XG-A823-01,0.0005927580482277121,0.38588181612921646,0.0005927580482277121,0.0005927580482277121,0.12507201850969263,0.0005927580482277121,0.4866751331681802
TCGA-P7-A5NX-01,0.15680799573339974,0.7089083510044036,7.875718273544672e-05,0.034733486171349755,0.061510266223215294,7.875718273544672e-05,0.03788238650216076
GTEX-U3ZM-0426-SM-57WG1,9.30502658750485e-05,0.937096676745341,9.30502658750485e-05,9.30502658750485e-05,0.06243807192528385,9.30502658750485e-05,9.30502658750485e-05
TCGA-BA-A4II-01,0.35877578257151027,0.29626383181075155,0.0001096850420382607,0.21838632371764963,0.0955337572989522,0.0001096850420382607,0.03082093451705985
TCGA-5L-AAT0-01,0.37939082856873857,0.4492706459241401,0.027889322693564086,6.785697807473361e-05,0.08421124525184272,6.785697807473361e-05,0.05910224360556501
TCGA-DD-A39Y-01,0.3604331594831779,0.28773320960484994,0.0003303547362065052,0.17542224969519635,0.102742404562058,0.0003303547362065052,0.07300826718230476
GTEX-YECK-0008-SM-4W1ZG,0.08971142741950439,0.7325177263825157,0.0002354544446922157,0.0002354544446922157,0.04732792813810314,0.01671787833846526,0.1132541308320271
TCGA-G9-6343-01,0.1832718295869011,0.7280235143510672,0.05694278848540804,2.7763653486993683e-05,0.014187428714390157,2.7763653486993683e-05,0.017518911555259684
TCGA-HZ-8003-01,0.06739285835414233,0.0795353223536496,0.11596324593882101,0.0006071495452767918,0.6624298213363395,0.012749986474034032,0.061321615997736716
GTEX-13S86-0826-SM-5SI6J,0.8156655458255514,0.00024709434572704373,0.00024709434572704373,0.07684789848999007,0.08178894236298477,0.024956330284292755,0.00024709434572704373
TCGA-CV-5966-01,0.24998617474450766,2.8895817570572684e-05,0.016788535717388902,0.6767618810225552,0.037016703049914876,0.0020516782482776887,0.0173661313997852
TCGA-31-1953-01,0.9015208930681154,3.254358769730396e-05,0.01695591949680251,0.0029614774827115033,0.07260601246162517,0.005890610315350777,3.254358769730396e-05
TCGA-DA-A1I7-06,0.1348387837045203,0.844580840027687,0.00012473097698443,0.00012473097698443,0.00012473097698443,0.00012473097698443,0.020081452359855187
GTEX-1117F-0526-SM-5EGHJ,0.004830929998996823,0.19807471937201884,0.004830929998996823,0.004830929998996823,0.7777706306329971,0.004830929998996823,0.004830929998996823
GTEX-1399U-2126-SM-5IFEZ,0.12191167506908214,0.4193446047509489,0.0004189333041073146,0.12191167506908214,0.33557524519856485,0.0004189333041073146,0.0004189333041073146
GTEX-TKQ2-0226-SM-4DM6V,0.6737414556564221,0.21816128027549764,0.0001786677634818576,0.0001786677634818576,0.07164783777252434,0.03591342300511061,0.0001786677634818576
GTEX-13FTX-0326-SM-5J2NG,0.15514681506907194,0.7745906467540364,0.00028677482206444863,0.00028677482206444863,0.05190818974072953,0.01749402396996862,0.00028677482206444863
TCGA-FB-AAPQ-01,0.8451659197833675,0.15406451319671693,0.0001539134039831463,0.0001539134039831463,0.0001539134039831463,0.0001539134039831463,0.0001539134039831463
GTEX-13FHP-0326-SM-5K7U2,0.41946310775607926,0.5164554584420497,0.0003463734174763571,0.0003463734174763571,0.06269594013196526,0.0003463734174763571,0.0003463734174763571
TCGA-VS-A8QM-01,0.4358918461978381,0.20459490479782214,0.000179309820145703,0.000179309820145703,0.000179309820145703,0.0055586186403597014,0.35341670090354277
TCGA-QT-A5XJ-01,0.7595309604076972,0.13666168062137818,0.09327153553168002,0.00030987643741068455,0.00030987643741068455,0.00960619412701232,0.00030987643741068455
GTEX-YB5E-0926-SM-4WWDQ,0.7374637888273293,0.09036100436002001,0.07649684813582869,0.09498503982120916,0.00023110628520436855,0.00023110628520436855,0.00023110628520436855
TCGA-27-1832-01,0.4249478404917918,0.35136872178730616,0.016732045958802715,0.00011866299123831072,0.13539606127371814,0.028597992271488494,0.042838675225654446
TCGA-CW-6087-01,0.42800106076343297,0.0002851455774328412,0.12004824994591634,0.22554485433168814,0.1685193635328752,0.0002851455774328412,0.05731618027122168
TARGET-30-PAPVFD-01,0.540935562101791,0.27216032068654866,0.0003089216603912407,0.0003089216603912407,0.17640075626677232,0.009576595963713984,0.0003089216603912407
TCGA-QR-A70N-01,0.00010270082837418133,0.8761412841630224,0.04837265179086283,0.00010270082837418133,0.03399427092437662,0.0031837338218131464,0.038102657643176725
TCGA-D8-A3Z5-01,0.7609522908224161,6.0579026063510735e-05,0.021869710142477416,6.0579026063510735e-05,0.12667273251712316,0.03156299479582837,0.058821113670028034
GTEX-11OF3-0011-R5a-SM-57WB4,0.41871232369783423,0.16661974564633014,0.1338539191440019,0.00025207336142283264,0.18175050599719966,0.08847608050552482,0.010335351647686314
TCGA-F1-A72C-01,0.9404396533465155,0.00010908249891650622,0.014289579531037478,0.00010908249891650622,0.041561953511127944,0.003381566114569766,0.00010908249891650622
TCGA-CG-4475-01,0.6311086857757402,0.00016137004125642418,0.06955318467376748,0.06471125127426727,0.23414276815245594,0.00016137004125642418,0.00016137004125642418
TARGET-20-PAEERJ-04,0.8396410120194608,0.14581838581743922,0.000415444835036043,0.000415444835036043,0.000415444835036043,0.012878822822955412,0.000415444835036043
GTEX-139TU-0826-SM-5IJFG,0.6744123186885059,0.3126678513901753,0.002583965984263791,0.002583965984263791,0.002583965984263791,0.002583965984263791,0.002583965984263791
TCGA-97-8552-01,0.25407835161450965,0.7412568120249894,0.00010365988817522547,0.00010365988817522547,0.00010365988817522547,0.004250196807800225,0.00010365988817522547
GTEX-WYJK-0008-SM-4ONDV,0.6817492544433641,0.20894760429446413,0.0005083864229750369,0.0005083864229750369,0.10726959557027163,0.0005083864229750369,0.0005083864229750369
TCGA-AX-A05W-01,0.06249957270076093,0.7451434712824946,0.052888216529362285,0.06755892285683877,0.058201096209197875,0.0033133128248840392,0.010395407596461688
GTEX-1117F-1326-SM-5EGHH,0.31962987339397075,0.0004372585326275823,0.0004372585326275823,0.022299793448725687,0.0004372585326275823,0.0004372585326275823,0.6563212990267933
GTEX-WXYG-0008-SM-4ONDU,0.6055441340284985,0.025835596740479555,0.0006301155429186921,0.0006301155429186921,0.2967878665453787,0.06994205605688714,0.0006301155429186921
GTEX-SIU7-1126-SM-2XCDW,0.051422488779379105,0.8575800481564155,0.08562306242263111,0.0001221416827203705,0.0001221416827203705,0.005007975593413159,0.0001221416827203705
GTEX-13S86-0326-SM-5SI6K,0.0013755123316293992,0.2627176056467325,0.0013755123316293992,0.0013755123316293992,0.15268018966828925,0.0013755123316293992,0.5791001553584607
GTEX-111FC-3026-SM-5GZYJ,0.4992882729554802,0.28258267583233165,0.0002851374047141266,0.0002851374047141266,0.0002851374047141266,0.01454175220188632,0.2027318867961594
GTEX-13O3Q-3026-SM-5IJGD,0.34163425743056625,0.3578742269134306,0.02761171969249318,0.27125554862725204,0.0005414157787525883,0.0005414157787525883,0.0005414157787525883
TCGA-39-5040-01,0.8687565038491594,0.0001464731428539197,0.052878452923864463,0.0001464731428539197,0.052878452923864463,0.010399974335950298,0.014793669681453738
GTEX-T6MN-0011-R10A-SM-5CHQC,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288
GTEX-12WSD-2926-SM-5LZUH,0.6401087180377365,0.3549748855618882,0.0009832792800750572,0.0009832792800750572,0.0009832792800750572,0.0009832792800750572,0.0009832792800750572
GTEX-Y3IK-2026-SM-4YCDG,0.20663828441676277,0.7820211200098166,0.00011937426542799871,0.00011937426542799871,0.00011937426542799871,0.010863098511708708,0.00011937426542799871
TCGA-DV-5574-01,0.6079236050763904,0.30150669511895084,0.00016928736773196508,0.00016928736773196508,0.07127114653903299,0.00016928736773196508,0.018790691162429873
TCGA-DD-AAVX-01,0.6767655929357914,0.2574257234438428,0.0003060867316357018,0.0003060867316357018,0.0003060867316357018,0.0003060867316357018,0.0645843366938228
GTEX-11WQK-0011-R11a-SM-5BC6W,0.19304685451831494,0.48017192292326294,0.00037777712110470763,0.00037777712110470763,0.07215398833042584,0.00037777712110470763,0.25349390286468226
TCGA-09-1666-01,0.8966325415550389,6.558787982818858e-05,0.02039824390307228,6.558787982818858e-05,0.07745964852243453,0.0053128023799697294,6.558787982818858e-05
TCGA-16-1045-01,0.6878239002498243,0.3092640731548398,0.0005824053190671974,0.0005824053190671974,0.0005824053190671974,0.0005824053190671974,0.0005824053190671974
GTEX-ZYFC-0426-SM-5GICQ,0.4009197040490224,0.5523234279165393,0.04616314190426845,0.00014843153254250248,0.00014843153254250248,0.00014843153254250248,0.00014843153254250248
TCGA-HC-A76X-01,0.8755937750807101,0.05687086677748873,0.042321471575078706,6.926728261744384e-05,6.926728261744384e-05,0.007688583813211292,0.017386768188276412
TCGA-44-5645-11,0.19985238637874053,0.5067010433982592,0.00038357776255416306,0.00038357776255416306,0.00038357776255416306,0.00038357776255416306,0.29191225917278363
K-562-SM-3NMDG,0.9900703745435038,0.00015044283107264132,0.00015044283107264132,0.00015044283107264132,0.00015044283107264132,0.009177411301133177,0.00015044283107264132
GTEX-11TT1-0126-SM-5LUAA,0.7226684825354168,0.0004814607734324618,0.0004814607734324618,0.0004814607734324618,0.0004814607734324618,0.0004814607734324618,0.2749242135974209
GTEX-11LCK-0926-SM-5A5KA,9.13462935995974e-05,0.9674813244186674,0.03206194411333472,9.13462935995974e-05,9.13462935995974e-05,9.13462935995974e-05,9.13462935995974e-05
TCGA-GM-A2DN-01,0.5981335100651224,0.15383326923104096,0.00016702358431109292,0.10372527959005305,0.13879614958973868,0.005177744355423024,0.00016702358431109292
GTEX-13FTZ-0126-SM-5K7V3,0.33922695329907165,0.3932238436010819,0.0004909020150044241,0.0004909020150044241,0.21158697265294288,0.05448952440189007,0.0004909020150044241
GTEX-R53T-1526-SM-48FEK,0.2553353854622662,0.601178529778048,0.0002452711880966883,0.0002452711880966883,0.07137513559769791,0.07137513559769791,0.0002452711880966883
TCGA-98-A53I-01,0.4943646373165655,0.042622158105964585,6.0800699775720775e-05,6.0800699775720775e-05,0.39284917989763624,0.041404961193062036,0.02863746208722026
TCGA-5M-AATE-01,0.39932647961421686,0.3829268284646838,0.054076314730268506,6.836609966071867e-05,0.057497404641311145,0.014425255140384178,0.09167935130947485
TCGA-FD-A6TI-01,0.5402518105307861,0.2275734101576998,0.03625701355147271,0.12628926424802245,0.04751095140145313,0.0010275354670571408,0.021090014643508757
GTEX-PWOO-2326-SM-2S1PQ,0.0018974546215615377,0.0018974546215615377,0.988615272270631,0.0018974546215615377,0.0018974546215615377,0.0018974546215615377,0.0018974546215615377
TCGA-24-1423-01,0.9181379826694328,0.000168435387109464,0.000168435387109464,0.000168435387109464,0.06754453660576903,0.013643739176360527,0.000168435387109464
GTEX-VJYA-0001-SM-3NMDJ,0.7589158636994671,0.0005659302430777131,0.0005659302430777131,0.0005659302430777131,0.19297847699759935,0.0005659302430777131,0.045841938330622826
TCGA-D7-5577-01,0.03270190933212316,0.9652795242447076,0.0004037132846337554,0.0004037132846337554,0.0004037132846337554,0.0004037132846337554,0.0004037132846337554
TCGA-06-2567-01,0.06612495469836606,0.895483428194795,0.020119505249380165,3.239742418240327e-05,0.012667175127715749,0.005540141881378152,3.239742418240327e-05
GTEX-131XH-2526-SM-5GCND,0.12433298354707786,0.7999495798604449,0.018715546368994543,7.765729474017391e-05,7.765729474017391e-05,0.015609638924705148,0.04123693670929726
GTEX-13O3O-1126-SM-5KM4Q,0.0007593108796178874,0.6461666961095451,0.0007593108796178874,0.0007593108796178874,0.3500367494923654,0.0007593108796178874,0.0007593108796178874
GTEX-WQUQ-0126-SM-4OOSS,0.43092301952768497,0.5005555446332127,0.0002175300110080579,0.0002175300110080579,0.03502192204781961,0.03284692375825865,0.0002175300110080579
TARGET-20-PAEERJ-09,0.8050478557389442,0.19154382889780874,0.0006816630726494194,0.0006816630726494194,0.0006816630726494194,0.0006816630726494194,0.0006816630726494194
TCGA-EE-A3AC-06,0.9396821643963202,0.00014499037687473005,0.02624424257057673,0.00014499037687473005,0.02624424257057673,0.007394379331902419,0.00014499037687473005
TCGA-DS-A1OD-01,0.05965083728818896,0.6615793910162022,0.00010825987130943508,0.23286830524032237,0.04232888211913569,0.0033560645935319083,0.00010825987130943508
TCGA-DU-A6S6-01,0.7990428287917349,0.1929828754271044,0.0015948591562321504,0.0015948591562321504,0.0015948591562321504,0.0015948591562321504,0.0015948591562321504
TCGA-CE-A483-01,0.9391122757839918,0.04917843226881806,0.00234185838943806,0.00234185838943806,0.00234185838943806,0.00234185838943806,0.00234185838943806
TCGA-RM-A68W-01,0.0015456016986478576,0.8516215133386797,0.06337177785315937,0.0015456016986478576,0.07882430201356953,0.0015456016986478576,0.0015456016986478576
GTEX-11H98-0011-R5b-SM-57WCF,0.6138039386047937,0.00028271769600230953,0.09923203900105208,0.00028271769600230953,0.22080577470033433,0.06531009460581287,0.00028271769600230953
GTEX-13O3O-1826-SM-5IFGW,0.0008952680991398415,0.19785389890986094,0.0008952680991398415,0.0008952680991398415,0.1351850388797995,0.0008952680991398415,0.6633799898137802
TCGA-OR-A5LP-01,0.7456512078933963,0.14966127189900383,0.00011077906182987911,0.00011077906182987911,0.00011077906182987911,0.004542092638230186,0.09981309038388002
TCGA-HC-A6AP-01,0.3973075658614518,0.3973075658614518,0.10011486958310879,0.031071337852755655,0.03907604246032563,0.0010506720721590625,0.034071946308747436
TCGA-92-7340-01,0.09527809461420025,0.6314272255517028,0.07090289635850336,0.15214178823974522,0.050017902599289434,0.00011604631827953277,0.00011604631827953277
GTEX-ZYW4-1026-SM-5SI8W,0.001270639012082599,0.38245712631041934,0.3443553353242803,0.001270639012082599,0.26810498231696994,0.001270639012082599,0.001270639012082599
TCGA-E9-A54Y-01,0.02350186059264572,0.4133164779057938,0.011420889175970084,0.33125606782221256,0.13178141122537312,0.011877037072922297,0.07684625620508256
TCGA-85-8287-01,0.8422906299944896,0.00012759770685554395,0.026923131286612584,0.00012759770685554395,0.09327213957957159,0.026923131286612584,0.010335772439002716
GTEX-13X6J-0011-R7b-SM-5PNUC,0.2830014499111156,0.3274125095793259,0.0004037028380721882,0.0004037028380721882,0.3072279443714532,0.08114698762388868,0.0004037028380721882
GTEX-ZC5H-0826-SM-5N9FH,0.07548714196211179,0.8467304841927168,0.04110263614649635,0.00016374911561776344,0.00016374911561776344,0.00016374911561776344,0.036188490351821916
TCGA-CV-7254-01,0.41318924439505234,0.2374959152396161,0.021428498970070667,0.08553594382512511,0.23926389337206708,0.0030271473255196676,5.935687254896431e-05
TCGA-QH-A6X5-01,0.014937701518082033,0.8955227487498537,0.058675497777524795,8.252564222131965e-05,8.252564222131965e-05,0.0025583014515676316,0.028140699218529207
TCGA-BH-A1FC-11,0.23871648318029295,0.6949447030704834,0.06595702291406368,9.544770878999441e-05,9.544770878999441e-05,9.544770878999441e-05,9.544770878999441e-05
TCGA-32-2616-01,0.904125744551201,0.00013026122681142961,0.024879397174117864,0.00013026122681142961,0.05744779540065376,0.01315627919359311,0.00013026122681142961
GTEX-13YAN-0326-SM-5O9DF,0.6712482068735476,0.3223987899803552,0.00011551102956217965,0.00011551102956217965,0.00011551102956217965,0.0058909590278485215,0.00011551102956217965
GTEX-N7MT-0011-R2a-SM-2I3GI,0.14089212318295635,0.8241979970131411,0.026439942739596024,0.00011445458376516072,0.00011445458376516072,0.008126573313011228,0.00011445458376516072
TCGA-BH-A0BO-01,0.38066570278315415,0.5720433943487818,0.023478702556945886,0.00011127340925976745,0.00011127340925976745,0.005674844188670749,0.01791480930392795
TCGA-ZF-A9RF-01,0.28802736114824357,0.45779632035397333,0.04577735039757829,0.03896648942416459,0.11728397187527348,0.005886304016632819,0.04626220278413393
TCGA-DW-7836-01,0.4806174740222337,0.3088034995334899,0.20997085697780254,0.00015204236661847488,0.00015204236661847488,0.00015204236661847488,0.00015204236661847488
TCGA-UY-A78P-01,0.1211835797361214,0.6755648323466903,5.456238120824781e-05,0.1981227056372961,5.456238120824781e-05,5.456238120824781e-05,0.00496519513626746
TCGA-D3-A5GO-06,0.6180311562898915,0.21197286125870704,0.11482044637536011,0.00019428356360016468,0.00019428356360016468,0.00019428356360016468,0.054592685385241084
TCGA-24-2020-01,0.5949860583720598,0.0004470202380822706,0.03620989412982087,0.0004470202380822706,0.3401935678586824,0.027269418925190175,0.0004470202380822706
GTEX-XLM4-0011-R4B-SM-4AT5C,9.118396619941683e-05,0.8645010903452232,0.017415789537056425,9.118396619941683e-05,0.052978091713559786,0.005562463534580847,0.05936019693718106
TCGA-HC-8264-01,0.16478229125109015,0.7906072625933726,0.040617158159514326,6.23925419360208e-05,6.23925419360208e-05,0.0038061103702148624,6.23925419360208e-05
GTEX-13OVJ-0011-R8b-SM-5L3FS,0.0948233155822131,0.4445093433893538,0.0006724831077935241,0.0006724831077935241,0.4176266403524809,0.0410232513525717,0.0006724831077935241
TCGA-BJ-A0Z3-01,0.023655864968013484,0.9658973115984841,0.009503283105166845,6.739689830043312e-05,0.0007413496334343739,6.739689830043312e-05,6.739689830043312e-05
TCGA-DM-A28C-01,0.6015643312226597,0.23700525165832467,0.023441211312136546,6.318277959494952e-05,0.09989047534502503,0.01649063693071613,0.02154491075154298
TCGA-IN-A6RL-01,0.9327443987886843,9.526155978136752e-05,0.013432332859096775,9.526155978136752e-05,0.04582102991873847,0.007716453754136479,9.526155978136752e-05
GTEX-147F3-0826-SM-5NQA7,0.31999334740022584,0.6164747957811774,0.0001460463392742695,0.0001460463392742695,0.058566269704587455,0.00452744809618675,0.0001460463392742695
TARGET-50-PAJLPX-01,0.9008644672497638,0.008975337952213712,8.085978973849444e-05,8.085978973849444e-05,0.07204699045706248,0.006549869952983197,0.011401614808499863
